OrderItemID,OrderID,MenuID,Quantity,Price,Subtotal,CreatedDate,ModifiedDate
147466,72954,4631,2,79,158,35:44.8,35:44.8
147467,72955,4635,1,150,150,35:44.8,35:44.8
147468,72955,4633,1,122,122,35:44.8,35:44.8
147469,72955,4632,2,159,318,35:44.8,35:44.8
147470,72956,4633,1,122,122,35:44.8,35:44.8
147471,72956,4635,3,150,450,35:44.8,35:44.8
147472,72956,4632,3,159,477,35:44.8,35:44.8
147473,72957,1111,3,138,414,35:44.8,35:44.8
147474,72957,1112,3,160,480,35:44.8,35:44.8
147475,72958,1112,2,160,320,35:44.8,35:44.8
147476,72959,1898,3,502,1506,35:44.8,35:44.8
147477,72960,1899,3,237,711,35:44.8,35:44.8
147478,72960,1897,1,134,134,35:44.8,35:44.8
147479,72960,1898,3,502,1506,35:44.8,35:44.8
147480,72961,1897,3,134,402,35:44.8,35:44.8
147481,72961,1899,3,237,711,35:44.8,35:44.8
147482,72962,869,2,217,434,35:44.8,35:44.8
147483,72963,869,2,217,434,35:44.8,35:44.8
147484,72964,1874,1,169,169,35:44.8,35:44.8
147485,72965,1874,3,169,507,35:44.8,35:44.8
147486,72965,1876,2,120,240,35:44.8,35:44.8
147487,72965,1873,2,142,284,35:44.8,35:44.8
147488,72966,1875,2,161,322,35:44.8,35:44.8
147489,72966,1876,3,120,360,35:44.8,35:44.8
147490,72967,1876,3,120,360,35:44.8,35:44.8
147491,72968,1877,1,106,106,35:44.8,35:44.8
147492,72968,1875,3,161,483,35:44.8,35:44.8
147493,72969,2861,3,220,660,35:44.8,35:44.8
147494,72969,2860,1,103,103,35:44.8,35:44.8
147495,72969,2859,1,111,111,35:44.8,35:44.8
147496,72970,139,3,54,162,35:44.8,35:44.8
147497,72971,138,1,196,196,35:44.8,35:44.8
147498,72971,139,1,54,54,35:44.8,35:44.8
147499,72972,139,3,54,162,35:44.8,35:44.8
147500,72973,139,2,54,108,35:44.8,35:44.8
147501,72974,139,1,54,54,35:44.8,35:44.8
147502,72975,3317,3,347,1041,35:44.8,35:44.8
147503,72975,3316,1,140,140,35:44.8,35:44.8
147504,72976,821,1,161,161,35:44.8,35:44.8
147505,72976,825,1,266,266,35:44.8,35:44.8
147506,72976,822,3,339,1017,35:44.8,35:44.8
147507,72976,824,1,116,116,35:44.8,35:44.8
147508,72976,823,2,247,494,35:44.8,35:44.8
147509,72977,821,3,161,483,35:44.8,35:44.8
147510,72978,822,1,339,339,35:44.8,35:44.8
147511,72978,824,2,116,232,35:44.8,35:44.8
147512,72978,823,1,247,247,35:44.8,35:44.8
147513,72978,825,3,266,798,35:44.8,35:44.8
147514,72978,821,2,161,322,35:44.8,35:44.8
147515,72979,2046,1,227,227,35:44.8,35:44.8
147516,72979,2045,1,143,143,35:44.8,35:44.8
147517,72979,2044,1,192,192,35:44.8,35:44.8
147518,72979,2043,3,141,423,35:44.8,35:44.8
147519,72980,674,1,87,87,35:44.8,35:44.8
147520,72980,672,3,30,90,35:44.8,35:44.8
147521,72980,670,3,160,480,35:44.8,35:44.8
147522,72980,673,3,129,387,35:44.8,35:44.8
147523,72980,671,2,52,104,35:44.8,35:44.8
147524,72981,673,2,129,258,35:44.8,35:44.8
147525,72981,670,3,160,480,35:44.8,35:44.8
147526,72982,673,2,129,258,35:44.8,35:44.8
147527,72982,674,3,87,261,35:44.8,35:44.8
147528,72982,671,3,52,156,35:44.8,35:44.8
147529,72983,671,3,52,156,35:44.8,35:44.8
147530,72983,674,1,87,87,35:44.8,35:44.8
147531,72984,670,3,160,480,35:44.8,35:44.8
147532,72984,674,3,87,261,35:44.8,35:44.8
147533,72984,672,2,30,60,35:44.8,35:44.8
147534,72984,673,1,129,129,35:44.8,35:44.8
147535,72985,3351,1,205,205,35:44.8,35:44.8
147536,72986,3352,2,150,300,35:44.8,35:44.8
147537,72986,3353,1,130,130,35:44.8,35:44.8
147538,72986,3351,1,205,205,35:44.8,35:44.8
147539,72987,3354,3,159,477,35:44.8,35:44.8
147540,72987,3353,2,130,260,35:44.8,35:44.8
147541,72988,3351,2,205,410,35:44.8,35:44.8
147542,72988,3352,1,150,150,35:44.8,35:44.8
147543,72988,3354,2,159,318,35:44.8,35:44.8
147544,72988,3353,1,130,130,35:44.8,35:44.8
147545,72989,3739,1,189,189,35:44.8,35:44.8
147546,72989,3738,2,277,554,35:44.8,35:44.8
147547,72989,3737,1,313,313,35:44.8,35:44.8
147548,72990,1867,1,177,177,35:44.8,35:44.8
147549,72991,1867,3,177,531,35:44.8,35:44.8
147550,72992,1867,2,177,354,35:44.8,35:44.8
147551,72993,1867,1,177,177,35:44.8,35:44.8
147552,72994,1008,1,288,288,35:44.8,35:44.8
147553,72995,1008,3,288,864,35:44.8,35:44.8
147554,72996,1008,1,288,288,35:44.8,35:44.8
147555,72997,4524,3,391,1173,35:44.8,35:44.8
147556,72997,4525,2,149,298,35:44.8,35:44.8
147557,72997,4523,1,220,220,35:44.8,35:44.8
147558,72997,4521,3,217,651,35:44.8,35:44.8
147559,72997,4522,1,102,102,35:44.8,35:44.8
147560,72998,4066,3,224,672,35:44.8,35:44.8
147561,72998,4065,1,397,397,35:44.8,35:44.8
147562,72998,4064,1,345,345,35:44.8,35:44.8
147563,72999,4065,2,397,794,35:44.8,35:44.8
147564,72999,4064,1,345,345,35:44.8,35:44.8
147565,72999,4066,2,224,448,35:44.8,35:44.8
147566,73000,4064,2,345,690,35:44.8,35:44.8
147567,73001,4284,1,313,313,35:44.8,35:44.8
147568,73001,4285,2,235,470,35:44.8,35:44.8
147569,73002,4285,2,235,470,35:44.8,35:44.8
147570,73003,1402,2,217,434,35:44.8,35:44.8
147571,73003,1403,1,222,222,35:44.8,35:44.8
147572,73004,1402,1,217,217,35:44.8,35:44.8
147573,73004,1403,1,222,222,35:44.8,35:44.8
147574,73005,1402,3,217,651,35:44.8,35:44.8
147575,73005,1403,3,222,666,35:44.8,35:44.8
147576,73006,1402,2,217,434,35:44.8,35:44.8
147577,73007,1403,3,222,666,35:44.8,35:44.8
147578,73007,1402,1,217,217,35:44.8,35:44.8
147579,73008,3399,3,146,438,35:44.8,35:44.8
147580,73009,3399,1,146,146,35:44.8,35:44.8
147581,73009,3397,1,150,150,35:44.8,35:44.8
147582,73009,3398,3,228,684,35:44.8,35:44.8
147583,73010,3397,1,150,150,35:44.8,35:44.8
147584,73011,3401,1,100,100,35:44.8,35:44.8
147585,73011,3399,2,146,292,35:44.8,35:44.8
147586,73011,3400,3,230,690,35:44.8,35:44.8
147587,73011,3398,3,228,684,35:44.8,35:44.8
147588,73011,3397,2,150,300,35:44.8,35:44.8
147589,73012,4200,2,189,378,35:44.8,35:44.8
147590,73012,4203,1,185,185,35:44.8,35:44.8
147591,73012,4204,3,146,438,35:44.8,35:44.8
147592,73013,4200,1,189,189,35:44.8,35:44.8
147593,73013,4204,1,146,146,35:44.8,35:44.8
147594,73013,4201,3,239,717,35:44.8,35:44.8
147595,73013,4202,3,240,720,35:44.8,35:44.8
147596,73013,4203,3,185,555,35:44.8,35:44.8
147597,73014,4202,1,240,240,35:44.8,35:44.8
147598,73014,4200,2,189,378,35:44.8,35:44.8
147599,73014,4204,3,146,438,35:44.8,35:44.8
147600,73014,4201,2,239,478,35:44.8,35:44.8
147601,73014,4203,2,185,370,35:44.8,35:44.8
147602,73015,2021,3,115,345,35:44.8,35:44.8
147603,73015,2023,3,140,420,35:44.8,35:44.8
147604,73015,2022,3,199,597,35:44.8,35:44.8
147605,73016,2021,3,115,345,35:44.8,35:44.8
147606,73016,2022,3,199,597,35:44.8,35:44.8
147607,73017,2021,3,115,345,35:44.8,35:44.8
147608,73017,2022,1,199,199,35:44.8,35:44.8
147609,73018,2023,3,140,420,35:44.8,35:44.8
147610,73019,2021,1,115,115,35:44.8,35:44.8
147611,73020,3797,2,336,672,35:44.8,35:44.8
147612,73020,3796,1,203,203,35:44.8,35:44.8
147613,73021,3797,1,336,336,35:44.8,35:44.8
147614,73021,3796,2,203,406,35:44.8,35:44.8
147615,73022,3796,1,203,203,35:44.8,35:44.8
147616,73022,3797,3,336,1008,35:44.8,35:44.8
147617,73023,3796,2,203,406,35:44.8,35:44.8
147618,73024,1872,1,247,247,35:44.8,35:44.8
147619,73024,1871,1,294,294,35:44.8,35:44.8
147620,73025,3663,2,206,412,35:44.8,35:44.8
147621,73025,3660,2,115,230,35:44.8,35:44.8
147622,73025,3661,3,179,537,35:44.8,35:44.8
147623,73026,3661,1,179,179,35:44.8,35:44.8
147624,73026,3664,1,143,143,35:44.8,35:44.8
147625,73026,3660,3,115,345,35:44.8,35:44.8
147626,73026,3663,1,206,206,35:44.8,35:44.8
147627,73026,3662,1,160,160,35:44.8,35:44.8
147628,73027,1088,2,162,324,35:44.8,35:44.8
147629,73027,1090,2,291,582,35:44.8,35:44.8
147630,73028,1091,2,58,116,35:44.8,35:44.8
147631,73028,1090,2,291,582,35:44.8,35:44.8
147632,73028,1088,2,162,324,35:44.8,35:44.8
147633,73029,1090,2,291,582,35:44.8,35:44.8
147634,73029,1088,3,162,486,35:44.8,35:44.8
147635,73030,4621,2,332,664,35:44.8,35:44.8
147636,73030,4623,2,310,620,35:44.8,35:44.8
147637,73030,4622,1,218,218,35:44.8,35:44.8
147638,73031,4623,2,310,620,35:44.8,35:44.8
147639,73031,4621,1,332,332,35:44.8,35:44.8
147640,73032,4621,3,332,996,35:44.8,35:44.8
147641,73033,2567,2,227,454,35:44.8,35:44.8
147642,73034,2827,2,321,642,35:44.8,35:44.8
147643,73035,2826,3,113,339,35:44.8,35:44.8
147644,73035,2827,3,321,963,35:44.8,35:44.8
147645,73036,1975,2,659,1318,35:44.8,35:44.8
147646,73037,1977,3,430,1290,35:44.8,35:44.8
147647,73037,1976,1,231,231,35:44.8,35:44.8
147648,73038,2560,2,536,1072,35:44.8,35:44.8
147649,73039,3119,2,295,590,35:44.8,35:44.8
147650,73040,3119,3,295,885,35:44.8,35:44.8
147651,73041,3119,3,295,885,35:44.8,35:44.8
147652,73042,3119,2,295,590,35:44.8,35:44.8
147653,73043,2592,1,175,175,35:44.8,35:44.8
147654,73043,2593,3,238,714,35:44.8,35:44.8
147655,73044,2592,1,175,175,35:44.8,35:44.8
147656,73044,2591,2,246,492,35:44.8,35:44.8
147657,73045,2592,3,175,525,35:44.8,35:44.8
147658,73045,2593,3,238,714,35:44.8,35:44.8
147659,73046,4474,2,186,372,35:44.8,35:44.8
147660,73047,4474,2,186,372,35:44.8,35:44.8
147661,73048,4474,3,186,558,35:44.8,35:44.8
147662,73049,4474,3,186,558,35:44.8,35:44.8
147663,73050,401,2,629,1258,35:44.8,35:44.8
147664,73051,400,1,587,587,35:44.8,35:44.8
147665,73052,2508,1,211,211,35:44.8,35:44.8
147666,73053,2507,2,124,248,35:44.8,35:44.8
147667,73053,2504,3,158,474,35:44.8,35:44.8
147668,73053,2505,3,148,444,35:44.8,35:44.8
147669,73053,2506,1,198,198,35:44.8,35:44.8
147670,73053,2508,1,211,211,35:44.8,35:44.8
147671,73054,2508,2,211,422,35:44.8,35:44.8
147672,73054,2506,1,198,198,35:44.8,35:44.8
147673,73055,2507,2,124,248,35:44.8,35:44.8
147674,73055,2508,3,211,633,35:44.8,35:44.8
147675,73056,2505,1,148,148,35:44.8,35:44.8
147676,73056,2506,2,198,396,35:44.8,35:44.8
147677,73056,2508,3,211,633,35:44.8,35:44.8
147678,73056,2507,1,124,124,35:44.8,35:44.8
147679,73056,2504,3,158,474,35:44.8,35:44.8
147680,73057,2132,2,180,360,35:44.8,35:44.8
147681,73058,2132,1,180,180,35:44.8,35:44.8
147682,73058,2131,1,568,568,35:44.8,35:44.8
147683,73059,2131,1,568,568,35:44.8,35:44.8
147684,73060,2132,3,180,540,35:44.8,35:44.8
147685,73060,2131,3,568,1704,35:44.8,35:44.8
147686,73061,3402,1,173,173,35:44.8,35:44.8
147687,73062,2776,3,129,387,35:44.8,35:44.8
147688,73063,2776,1,129,129,35:44.8,35:44.8
147689,73064,2663,1,169,169,35:44.8,35:44.8
147690,73064,2662,1,104,104,35:44.8,35:44.8
147691,73065,1297,2,476,952,35:44.8,35:44.8
147692,73065,1295,2,194,388,35:44.8,35:44.8
147693,73066,660,3,208,624,35:44.8,35:44.8
147694,73067,660,1,208,208,35:44.8,35:44.8
147695,73068,3504,3,66,198,35:44.8,35:44.8
147696,73068,3505,3,132,396,35:44.8,35:44.8
147697,73069,3505,2,132,264,35:44.8,35:44.8
147698,73070,3505,3,132,396,35:44.8,35:44.8
147699,73070,3506,1,216,216,35:44.8,35:44.8
147700,73070,3504,3,66,198,35:44.8,35:44.8
147701,73071,3504,2,66,132,35:44.8,35:44.8
147702,73071,3505,2,132,264,35:44.8,35:44.8
147703,73072,2863,1,199,199,35:44.8,35:44.8
147704,73072,2864,1,205,205,35:44.8,35:44.8
147705,73072,2865,3,155,465,35:44.8,35:44.8
147706,73073,426,1,224,224,35:44.8,35:44.8
147707,73074,426,3,224,672,35:44.8,35:44.8
147708,73075,426,3,224,672,35:44.8,35:44.8
147709,73076,426,1,224,224,35:44.8,35:44.8
147710,73077,426,2,224,448,35:44.8,35:44.8
147711,73078,4139,1,209,209,35:44.8,35:44.8
147712,73078,4140,1,237,237,35:44.8,35:44.8
147713,73078,4136,2,219,438,35:44.8,35:44.8
147714,73079,4137,1,204,204,35:44.8,35:44.8
147715,73079,4136,1,219,219,35:44.8,35:44.8
147716,73080,4139,3,209,627,35:44.8,35:44.8
147717,73081,4137,2,204,408,35:44.8,35:44.8
147718,73081,4136,2,219,438,35:44.8,35:44.8
147719,73082,4137,3,204,612,35:44.8,35:44.8
147720,73082,4138,1,240,240,35:44.8,35:44.8
147721,73082,4140,1,237,237,35:44.8,35:44.8
147722,73083,4037,1,147,147,35:44.8,35:44.8
147723,73084,4037,2,147,294,35:44.8,35:44.8
147724,73084,4039,3,326,978,35:44.8,35:44.8
147725,73085,4039,2,326,652,35:44.8,35:44.8
147726,73086,4037,1,147,147,35:44.8,35:44.8
147727,73086,4039,1,326,326,35:44.8,35:44.8
147728,73086,4038,2,90,180,35:44.8,35:44.8
147729,73087,4038,2,90,180,35:44.8,35:44.8
147730,73087,4037,1,147,147,35:44.8,35:44.8
147731,73087,4039,2,326,652,35:44.8,35:44.8
147732,73088,952,3,616,1848,35:44.8,35:44.8
147733,73089,952,2,616,1232,35:44.8,35:44.8
147734,73089,951,1,699,699,35:44.8,35:44.8
147735,73090,952,2,616,1232,35:44.8,35:44.8
147736,73091,952,1,616,616,35:44.8,35:44.8
147737,73092,623,3,222,666,35:44.8,35:44.8
147738,73092,621,2,201,402,35:44.8,35:44.8
147739,73092,624,1,211,211,35:44.8,35:44.8
147740,73092,622,3,235,705,35:44.8,35:44.8
147741,73093,622,1,235,235,35:44.8,35:44.8
147742,73093,623,3,222,666,35:44.8,35:44.8
147743,73093,621,1,201,201,35:44.8,35:44.8
147744,73093,624,2,211,422,35:44.8,35:44.8
147745,73094,624,1,211,211,35:44.8,35:44.8
147746,73094,623,1,222,222,35:44.8,35:44.8
147747,73094,622,3,235,705,35:44.8,35:44.8
147748,73095,623,3,222,666,35:44.8,35:44.8
147749,73096,623,3,222,666,35:44.8,35:44.8
147750,73096,621,1,201,201,35:44.8,35:44.8
147751,73097,340,2,149,298,35:44.8,35:44.8
147752,73097,338,3,543,1629,35:44.8,35:44.8
147753,73098,2565,1,184,184,35:44.9,35:44.9
147754,73099,2565,1,184,184,35:44.9,35:44.9
147755,73100,2565,1,184,184,35:44.9,35:44.9
147756,73101,3227,2,165,330,35:44.9,35:44.9
147757,73101,3228,3,227,681,35:44.9,35:44.9
147758,73101,3226,2,542,1084,35:44.9,35:44.9
147759,73102,3982,2,222,444,35:44.9,35:44.9
147760,73102,3981,1,182,182,35:44.9,35:44.9
147761,73103,615,3,180,540,35:44.9,35:44.9
147762,73103,613,1,306,306,35:44.9,35:44.9
147763,73104,326,3,122,366,35:44.9,35:44.9
147764,73105,326,2,122,244,35:44.9,35:44.9
147765,73105,325,2,249,498,35:44.9,35:44.9
147766,73106,2633,3,100,300,35:44.9,35:44.9
147767,73107,2633,2,100,200,35:44.9,35:44.9
147768,73108,2633,2,100,200,35:44.9,35:44.9
147769,73109,2633,3,100,300,35:44.9,35:44.9
147770,73110,2633,2,100,200,35:44.9,35:44.9
147771,73111,2711,3,432,1296,35:44.9,35:44.9
147772,73111,2710,2,670,1340,35:44.9,35:44.9
147773,73112,4016,3,245,735,35:44.9,35:44.9
147774,73112,4015,1,202,202,35:44.9,35:44.9
147775,73112,4014,1,184,184,35:44.9,35:44.9
147776,73113,4014,3,184,552,35:44.9,35:44.9
147777,73114,4015,3,202,606,35:44.9,35:44.9
147778,73114,4014,1,184,184,35:44.9,35:44.9
147779,73115,4014,1,184,184,35:44.9,35:44.9
147780,73115,4016,2,245,490,35:44.9,35:44.9
147781,73116,4015,3,202,606,35:44.9,35:44.9
147782,73116,4016,3,245,735,35:44.9,35:44.9
147783,73116,4014,1,184,184,35:44.9,35:44.9
147784,73117,1433,1,223,223,35:44.9,35:44.9
147785,73117,1432,3,157,471,35:44.9,35:44.9
147786,73118,1432,2,157,314,35:44.9,35:44.9
147787,73119,1432,2,157,314,35:44.9,35:44.9
147788,73120,2573,3,233,699,35:44.9,35:44.9
147789,73120,2574,2,148,296,35:44.9,35:44.9
147790,73121,1320,3,130,390,35:44.9,35:44.9
147791,73121,1319,3,158,474,35:44.9,35:44.9
147792,73122,1319,2,158,316,35:44.9,35:44.9
147793,73123,2735,3,234,702,35:44.9,35:44.9
147794,73124,3972,1,574,574,35:44.9,35:44.9
147795,73124,3974,2,175,350,35:44.9,35:44.9
147796,73124,3973,1,667,667,35:44.9,35:44.9
147797,73125,966,1,183,183,35:44.9,35:44.9
147798,73125,963,2,105,210,35:44.9,35:44.9
147799,73125,965,1,130,130,35:44.9,35:44.9
147800,73126,967,2,245,490,35:44.9,35:44.9
147801,73127,966,1,183,183,35:44.9,35:44.9
147802,73128,3464,2,208,416,35:44.9,35:44.9
147803,73128,3465,3,169,507,35:44.9,35:44.9
147804,73128,3462,2,232,464,35:44.9,35:44.9
147805,73128,3463,3,399,1197,35:44.9,35:44.9
147806,73128,3466,3,119,357,35:44.9,35:44.9
147807,73129,3463,1,399,399,35:44.9,35:44.9
147808,73129,3466,3,119,357,35:44.9,35:44.9
147809,73129,3464,3,208,624,35:44.9,35:44.9
147810,73129,3462,3,232,696,35:44.9,35:44.9
147811,73130,3462,3,232,696,35:44.9,35:44.9
147812,73130,3464,1,208,208,35:44.9,35:44.9
147813,73130,3465,2,169,338,35:44.9,35:44.9
147814,73130,3466,2,119,238,35:44.9,35:44.9
147815,73130,3463,1,399,399,35:44.9,35:44.9
147816,73131,3462,3,232,696,35:44.9,35:44.9
147817,73131,3464,1,208,208,35:44.9,35:44.9
147818,73131,3463,1,399,399,35:44.9,35:44.9
147819,73131,3465,1,169,169,35:44.9,35:44.9
147820,73131,3466,3,119,357,35:44.9,35:44.9
147821,73132,47,2,427,854,35:44.9,35:44.9
147822,73133,48,2,142,284,35:44.9,35:44.9
147823,73134,47,3,427,1281,35:44.9,35:44.9
147824,73134,46,3,212,636,35:44.9,35:44.9
147825,73134,48,1,142,142,35:44.9,35:44.9
147826,73135,46,1,212,212,35:44.9,35:44.9
147827,73136,48,2,142,284,35:44.9,35:44.9
147828,73136,46,1,212,212,35:44.9,35:44.9
147829,73136,47,3,427,1281,35:44.9,35:44.9
147830,73137,4316,3,98,294,35:44.9,35:44.9
147831,73137,4314,2,148,296,35:44.9,35:44.9
147832,73137,4315,3,205,615,35:44.9,35:44.9
147833,73138,4315,3,205,615,35:44.9,35:44.9
147834,73138,4316,3,98,294,35:44.9,35:44.9
147835,73139,3816,1,181,181,35:44.9,35:44.9
147836,73139,3819,3,393,1179,35:44.9,35:44.9
147837,73139,3817,1,169,169,35:44.9,35:44.9
147838,73139,3818,3,282,846,35:44.9,35:44.9
147839,73140,3819,2,393,786,35:44.9,35:44.9
147840,73141,3816,2,181,362,35:44.9,35:44.9
147841,73141,3819,1,393,393,35:44.9,35:44.9
147842,73142,3816,1,181,181,35:44.9,35:44.9
147843,73143,4121,1,249,249,35:44.9,35:44.9
147844,73144,4121,3,249,747,35:44.9,35:44.9
147845,73145,4121,2,249,498,35:44.9,35:44.9
147846,73145,4120,3,192,576,35:44.9,35:44.9
147847,73146,4120,3,192,576,35:44.9,35:44.9
147848,73147,4121,3,249,747,35:44.9,35:44.9
147849,73148,488,1,184,184,35:44.9,35:44.9
147850,73148,489,2,266,532,35:44.9,35:44.9
147851,73148,487,3,192,576,35:44.9,35:44.9
147852,73148,490,3,137,411,35:44.9,35:44.9
147853,73148,486,1,100,100,35:44.9,35:44.9
147854,73149,490,3,137,411,35:44.9,35:44.9
147855,73149,486,3,100,300,35:44.9,35:44.9
147856,73149,487,1,192,192,35:44.9,35:44.9
147857,73149,488,2,184,368,35:44.9,35:44.9
147858,73150,1127,2,561,1122,35:44.9,35:44.9
147859,73151,1126,3,97,291,35:44.9,35:44.9
147860,73152,1127,1,561,561,35:44.9,35:44.9
147861,73152,1126,3,97,291,35:44.9,35:44.9
147862,73152,1128,1,445,445,35:44.9,35:44.9
147863,73152,1125,2,540,1080,35:44.9,35:44.9
147864,73153,1129,2,227,454,35:44.9,35:44.9
147865,73153,1125,3,540,1620,35:44.9,35:44.9
147866,73153,1127,2,561,1122,35:44.9,35:44.9
147867,73153,1126,2,97,194,35:44.9,35:44.9
147868,73154,1127,2,561,1122,35:44.9,35:44.9
147869,73155,1283,3,96,288,35:44.9,35:44.9
147870,73155,1282,2,420,840,35:44.9,35:44.9
147871,73156,1284,2,248,496,35:44.9,35:44.9
147872,73157,1284,2,248,496,35:44.9,35:44.9
147873,73157,1283,1,96,96,35:44.9,35:44.9
147874,73158,2122,3,422,1266,35:44.9,35:44.9
147875,73158,2124,3,512,1536,35:44.9,35:44.9
147876,73159,2123,1,451,451,35:44.9,35:44.9
147877,73159,2124,1,512,512,35:44.9,35:44.9
147878,73159,2125,2,591,1182,35:44.9,35:44.9
147879,73160,2123,1,451,451,35:44.9,35:44.9
147880,73160,2122,3,422,1266,35:44.9,35:44.9
147881,73160,2124,2,512,1024,35:44.9,35:44.9
147882,73160,2125,2,591,1182,35:44.9,35:44.9
147883,73161,2122,2,422,844,35:44.9,35:44.9
147884,73161,2123,3,451,1353,35:44.9,35:44.9
147885,73162,2122,1,422,422,35:44.9,35:44.9
147886,73162,2125,1,591,591,35:44.9,35:44.9
147887,73162,2123,3,451,1353,35:44.9,35:44.9
147888,73163,113,3,267,801,35:44.9,35:44.9
147889,73163,114,1,230,230,35:44.9,35:44.9
147890,73164,113,2,267,534,35:44.9,35:44.9
147891,73165,114,2,230,460,35:44.9,35:44.9
147892,73165,113,1,267,267,35:44.9,35:44.9
147893,73166,113,2,267,534,35:44.9,35:44.9
147894,73167,2858,2,158,316,35:44.9,35:44.9
147895,73167,2857,2,206,412,35:44.9,35:44.9
147896,73168,2858,1,158,158,35:44.9,35:44.9
147897,73169,2858,2,158,316,35:44.9,35:44.9
147898,73169,2857,2,206,412,35:44.9,35:44.9
147899,73170,2857,2,206,412,35:44.9,35:44.9
147900,73171,1905,1,657,657,35:44.9,35:44.9
147901,73172,1905,3,657,1971,35:44.9,35:44.9
147902,73173,1905,2,657,1314,35:44.9,35:44.9
147903,73174,1905,3,657,1971,35:44.9,35:44.9
147904,73175,2108,3,195,585,35:44.9,35:44.9
147905,73175,2110,3,108,324,35:44.9,35:44.9
147906,73175,2111,1,160,160,35:44.9,35:44.9
147907,73176,2108,3,195,585,35:44.9,35:44.9
147908,73176,2111,3,160,480,35:44.9,35:44.9
147909,73176,2110,1,108,108,35:44.9,35:44.9
147910,73177,4009,2,201,402,35:44.9,35:44.9
147911,73177,4010,2,129,258,35:44.9,35:44.9
147912,73177,4008,3,241,723,35:44.9,35:44.9
147913,73177,4012,3,222,666,35:44.9,35:44.9
147914,73177,4011,1,208,208,35:44.9,35:44.9
147915,73178,4010,3,129,387,35:44.9,35:44.9
147916,73178,4011,1,208,208,35:44.9,35:44.9
147917,73179,4009,1,201,201,35:44.9,35:44.9
147918,73179,4010,3,129,387,35:44.9,35:44.9
147919,73180,4012,1,222,222,35:44.9,35:44.9
147920,73180,4010,2,129,258,35:44.9,35:44.9
147921,73180,4008,1,241,241,35:44.9,35:44.9
147922,73180,4011,3,208,624,35:44.9,35:44.9
147923,73180,4009,1,201,201,35:44.9,35:44.9
147924,73181,4012,3,222,666,35:44.9,35:44.9
147925,73181,4011,3,208,624,35:44.9,35:44.9
147926,73181,4008,3,241,723,35:44.9,35:44.9
147927,73181,4009,1,201,201,35:44.9,35:44.9
147928,73181,4010,3,129,387,35:44.9,35:44.9
147929,73182,2234,1,142,142,35:44.9,35:44.9
147930,73183,2234,3,142,426,35:44.9,35:44.9
147931,73184,2234,3,142,426,35:44.9,35:44.9
147932,73185,2234,2,142,284,35:44.9,35:44.9
147933,73186,2234,2,142,284,35:44.9,35:44.9
147934,73187,913,1,140,140,35:44.9,35:44.9
147935,73187,914,2,114,228,35:44.9,35:44.9
147936,73187,915,3,173,519,35:44.9,35:44.9
147937,73188,2690,2,173,346,35:44.9,35:44.9
147938,73188,2688,3,192,576,35:44.9,35:44.9
147939,73189,2690,1,173,173,35:44.9,35:44.9
147940,73189,2688,1,192,192,35:44.9,35:44.9
147941,73190,2689,2,200,400,35:44.9,35:44.9
147942,73191,2688,1,192,192,35:44.9,35:44.9
147943,73191,2689,2,200,400,35:44.9,35:44.9
147944,73192,2688,1,192,192,35:44.9,35:44.9
147945,73192,2690,3,173,519,35:44.9,35:44.9
147946,73192,2689,2,200,400,35:44.9,35:44.9
147947,73193,2276,3,650,1950,35:44.9,35:44.9
147948,73193,2274,3,234,702,35:44.9,35:44.9
147949,73194,2277,3,504,1512,35:44.9,35:44.9
147950,73194,2274,2,234,468,35:44.9,35:44.9
147951,73194,2275,2,576,1152,35:44.9,35:44.9
147952,73195,2277,3,504,1512,35:44.9,35:44.9
147953,73196,2274,3,234,702,35:44.9,35:44.9
147954,73196,2277,1,504,504,35:44.9,35:44.9
147955,73197,3764,3,133,399,35:44.9,35:44.9
147956,73198,3765,1,137,137,35:44.9,35:44.9
147957,73198,3764,2,133,266,35:44.9,35:44.9
147958,73199,3764,1,133,133,35:44.9,35:44.9
147959,73200,3765,1,137,137,35:44.9,35:44.9
147960,73201,3765,2,137,274,35:44.9,35:44.9
147961,73201,3764,3,133,399,35:44.9,35:44.9
147962,73202,3257,1,287,287,35:44.9,35:44.9
147963,73202,3256,3,113,339,35:44.9,35:44.9
147964,73202,3258,1,229,229,35:44.9,35:44.9
147965,73203,3258,1,229,229,35:44.9,35:44.9
147966,73203,3257,3,287,861,35:44.9,35:44.9
147967,73203,3256,1,113,113,35:44.9,35:44.9
147968,73204,3256,1,113,113,35:44.9,35:44.9
147969,73204,3258,3,229,687,35:44.9,35:44.9
147970,73205,3257,2,287,574,35:44.9,35:44.9
147971,73206,3256,3,113,339,35:44.9,35:44.9
147972,73206,3258,2,229,458,35:44.9,35:44.9
147973,73207,310,2,463,926,35:44.9,35:44.9
147974,73207,312,3,229,687,35:44.9,35:44.9
147975,73207,309,1,228,228,35:44.9,35:44.9
147976,73208,310,3,463,1389,35:44.9,35:44.9
147977,73208,309,2,228,456,35:44.9,35:44.9
147978,73208,311,3,589,1767,35:44.9,35:44.9
147979,73208,312,3,229,687,35:44.9,35:44.9
147980,73209,309,1,228,228,35:44.9,35:44.9
147981,73209,312,1,229,229,35:44.9,35:44.9
147982,73210,309,2,228,456,35:44.9,35:44.9
147983,73210,312,2,229,458,35:44.9,35:44.9
147984,73210,310,3,463,1389,35:44.9,35:44.9
